LOCATION,PRICE,LAND AREA,ROAD ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,PROPERTY AGE,CITY
kadaghari,27000000,1095.2,13,north,2.5,6.0,3.0,9.0,kathmandu
nakhipot,24000000,1026.75,13,south,3.0,4.0,4.0,23.0,lalitpur
mhaipi,35000000,1437.45,20,north,3.5,5.0,6.0,23.0,kathmandu
naxal,38000000,1369.0,15,east,2.5,5.0,6.0,21.0,kathmandu
baluwatar,35000000,684.5,14,,4.0,,,5.0,kathmandu
dahachowk,29000000,1813.925,13,north,2.5,4.0,5.0,18.0,kathmandu
jorpati,23000000,1095.2,10,south,2.5,5.0,3.0,20.0,kathmandu
bouddha,67500000,3148.7,8,east-north,4.0,8.0,6.0,13.0,kathmandu
chappal karkhana,38500000,2395.75,12,west,3.5,7.0,4.0,7.0,kathmandu
hattigaunda,34500000,2087.725,14,east-north,2.0,7.0,4.0,14.0,kathmandu
bhaisepati,78000000,2053.5,13,east-north,2.5,4.0,5.0,14.0,lalitpur
 bafal,28500000,1369.0,13,north-west,3.5,6.0,4.0,2.0,kathmandu
kapan,14000000,1026.75,12,south-west,1.0,2.0,1.0,16.0,kathmandu
 chamati,29500000,855.625,20,east,2.5,8.0,3.0,2.0,kathmandu
satungal,18500000,1095.2,13,west,2.5,6.0,4.0,22.0,kathmandu
khumaltar,31000000,1403.225,13,east-south,3.5,5.0,4.0,3.0,lalitpur
gwarko,27000000,1060.9750000000001,13,south,2.5,4.0,3.0,13.0,lalitpur
mid baneshwor,17500000,1026.75,14,south,2.5,5.0,5.0,2.0,kathmandu
old baneshwor,,2121.9500000000003,12,north,4.0,15.0,,19.0,kathmandu
bhaisepati,55000000,1437.45,12,south,2.0,3.0,4.0,11.0,lalitpur
mandikhatar,40000000,1471.675,13,west,2.5,4.0,3.0,5.0,kathmandu
hattigaunda,,2121.9500000000003,10,east,2.5,6.0,4.0,12.0,kathmandu
hattiban,28000000,1060.9750000000001,13,south-west,2.0,5.0,4.0,3.0,lalitpur
imadol,21500000,1129.425,12,north,2.5,6.0,4.0,14.0,lalitpur
hattiban,55000000,2087.725,20,north,2.5,5.0,4.0,4.0,lalitpur
bhaisepati,32500000,1129.425,13,south-west,2.5,4.0,4.0,19.0,lalitpur
bafal,90000000,2738.0,20,south,3.0,6.0,4.0,9.0,kathmandu
sanobharyang,74000000,3764.75,13,south,3.5,8.0,4.0,27.0,kathmandu
kapan,18500000,1026.75,12,south,2.5,5.0,4.0,6.0,kathmandu
baneshwor,40000000,1711.25,13,south,2.5,4.0,4.0,4.0,kathmandu
ranibari,35000000,1369.0,22,west,3.0,6.0,3.0,9.0,kathmandu
golfutar,37500000,1369.0,13,east,2.5,4.0,3.0,6.0,kathmandu
jawalakhel,90000000,2395.75,16,north,3.0,4.0,4.0,16.0,lalitpur
chamati,30000000,1437.45,12,west,3.5,6.0,6.0,10.0,kathmandu
sunakothi,16000000,2053.5,20,east,1.0,2.0,1.0,4.0,lalitpur
dhunchepakha,70000000,5133.75,36,south,2.5,7.0,2.0,3.0,bhaktapur
nepaltar,21900000,1026.75,11,east,3.5,7.0,4.0,21.0,kathmandu
dhapasi,10000000,855.625,4,south,1.5,3.0,2.0,3.0,kathmandu
kavresthali,18500000,1060.9750000000001,13,north,2.5,5.0,,7.0,kathmandu
sano thimi,49000000,1369.0,18,south,2.5,6.0,5.0,10.0,bhaktapur
saraswotinagar,23000000,1026.75,27,west,2.0,3.0,2.0,5.0,kathmandu
hepali height,43000000,1882.375,16,north-west,2.5,5.0,3.0,11.0,kathmandu
sukedhara,17000000,752.95,13,north,2.5,4.0,4.0,5.0,kathmandu
 balambu,22500000,1369.0,13,east,2.5,4.0,3.0,5.0,kathmandu
ochu height,41000000,1711.25,13,east,3.5,8.0,6.0,11.0,lalitpur
ekatabasti,17000000,1403.225,16,east,1.0,2.0,1.0,4.0,kathmandu
dhapasi,47000000,3080.25,12,east,2.5,6.0,2.0,6.0,kathmandu
budhanilkantha,35000000,1437.45,13,south-west,2.5,4.0,4.0,4.0,kathmandu
sitapaila,18500000,1369.0,13,west,2.5,5.0,3.0,4.0,kathmandu
jyotinagar,46500000,1745.475,13,east,2.5,4.0,3.0,12.0,kathmandu
goldhunga,32000000,1369.0,20,north,2.5,4.0,4.0,8.0,kathmandu
syuchatar,24500000,1369.0,13,east,2.5,4.0,4.0,15.0,kathmandu
naya basti,25000000,1129.425,12,east,3.5,5.0,3.0,7.0,kathmandu
sundarbasti,24500000,1095.2,12,east,2.5,,,8.0,kathmandu
nayabazar,27500000,1026.75,12,east,3.0,8.0,3.0,5.0,kathmandu
imadol,26500000,992.525,13,south-west,3.5,5.0,4.0,5.0,lalitpur
gongabu,80000000,4449.25,15,south,2.5,6.0,1.0,5.0,kathmandu
kapan,33000000,1129.425,22,south,2.5,6.0,32.0,6.0,kathmandu
kapan,26500000,1369.0,13,north-west,2.5,,4.0,5.0,kathmandu
dhapasi,28500000,1095.2,16,east,2.5,4.0,4.0,5.0,kathmandu
bhaisepati,67500000,1369.0,12,north,2.5,8.0,8.0,5.0,lalitpur
thado dhunga,77500000,3080.25,20,south-west,2.5,5.0,4.0,14.0,lalitpur
imadol,26000000,1197.875,12,east-north,2.5,5.0,4.0,4.0,lalitpur
bhaisepati,42500000,1711.25,20,south,3.0,7.0,3.0,5.0,lalitpur
 ramkot,28500000,1369.0,12,south,2.5,6.0,4.0,2.0,kathmandu
narayanthan ,17000000,1369.0,20,south,1.0,2.0,1.0,32.0,kathmandu
sanepa,77500000,3148.7,16,east,2.5,4.0,4.0,6.0,lalitpur
guheshwori,35000000,1369.0,26,east,4.5,18.0,4.0,3.0,kathmandu
ekantakuna,,1026.75,13,north,2.5,3.0,2.0,23.0,lalitpur
thankot,11500000,1026.75,13,north,1.0,3.0,3.0,5.0,kathmandu
nagaun,25000000,1369.0,12,east,3.5,7.0,4.0,5.0,kathmandu
 dhapasi,25000000,1369.0,13,south-west,2.5,6.0,3.0,7.0,kathmandu
imadol,32500000,1471.675,20,east,2.5,4.0,3.0,7.0,lalitpur
bhaisepati,57500000,1779.7,18,south,2.5,5.0,4.0,3.0,lalitpur
dhapasi,51000000,2053.5,20,east,2.5,4.0,2.0,2.0,kathmandu
sundarbasti,38500000,1437.45,20,east-south,2.5,6.0,5.0,6.0,kathmandu
manamaiju,73500000,3114.475,13,east-south,3.5,4.0,3.0,11.0,kathmandu
thecho,27500000,1813.925,12,south,3.5,7.0,5.0,17.0,lalitpur
bhaisepati,51000000,2156.1749999999997,12,south,2.5,5.0,5.0,3.0,lalitpur
sitapaila,47000000,2121.9500000000003,20,west,2.5,5.0,3.0,7.0,kathmandu
thankot,16000000,787.175,13,south-west,2.5,5.0,3.0,3.0,kathmandu
chhauni,31000000,1437.45,14,north,2.5,4.0,3.0,8.0,kathmandu
nakhudole,29000000,1129.425,10,south,2.5,3.0,4.0,8.0,lalitpur
bhaisepati,27500000,1095.2,13,north,2.5,5.0,5.0,4.0,lalitpur
golfutar,36500000,1369.0,20,south,2.5,,5.0,31.0,kathmandu
katyani chowk,65000000,2395.75,24,east,2.5,9.0,4.0,7.0,kathmandu
dhapasi,36000000,1403.225,16,east-south,3.5,7.0,7.0,9.0,kathmandu
budhanilkantha,,2395.75,12,east-south,2.5,,,,kathmandu
kapan,16000000,1060.9750000000001,13,east,1.0,4.0,,7.0,kathmandu
budhanilkantha,,1745.475,12,,2.5,,,9.0,kathmandu
thankot,12000000,1026.75,13,east,2.5,4.0,4.0,8.0,kathmandu
 swoyambhu,34000000,1369.0,13,north,2.5,5.0,3.0,6.0,kathmandu
thankot,85000000,1369.0,12,,,,,5.0,kathmandu
chunikhel,13000000,1197.875,13,east,1.0,2.0,1.0,5.0,kathmandu
nakkhu,30000000,1369.0,14,south,2.5,4.0,4.0,3.0,lalitpur
baluwakhani,24500000,1026.75,20,west,2.5,5.0,3.0,16.0,kathmandu
shankhamul,45000000,1437.45,12,south-west,4.5,,,7.0,kathmandu
bafal,70000000,3148.7,13,east,2.5,3.0,4.0,21.0,kathmandu
nakhipot,21500000,1283.4375,20,south,,5.0,,5.0,lalitpur
tokha,24000000,1026.75,11,south,3.0,5.0,3.0,6.0,kathmandu
gorkarneshwor,27000000,1369.0,11,south,4.5,8.0,4.0,9.0,kathmandu
