LOCATION,PRICE,LAND AREA,ROAD ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,PROPERTY AGE,CITY
budhanilkantha,82000000,3422.5,15,north,2.5,4.0,5.0,3.0,kathmandu
thulobharyang,39500000,2395.75,13,north,2.5,7.0,5.0,6.0,kathmandu
manbhawan,62000000,2464.2000000000003,13,west,5.0,17.0,10.0,19.0,lalitpur
kamalpokhari,180000000,2498.4249999999997,591,north,5.0,12.0,6.0,2.0,kathmandu
bhaisepati,38000000,1779.7,13,north,2.5,5.0,5.0,6.0,lalitpur
bouddha,29500000,1369.0,18,east,2.5,6.0,4.0,3.0,kathmandu
kalanki,13000000,787.175,13,south-east,2.0,4.0,3.0,5.0,kathmandu
thankot,16000000,1369.0,16,south,2.5,6.0,4.0,11.0,kathmandu
 raniban,30000000,1540.125,20,west,2.5,5.0,3.0,4.0,kathmandu
imadol,28000000,1095.2,12,south,2.5,5.0,3.0,3.0,lalitpur
pasikot,28000000,1369.0,13,west,2.5,5.0,4.0,5.0,kathmandu
budhanilkantha,,2464.2000000000003,14,,2.5,5.0,5.0,23.0,kathmandu
ramkot,85000000,2464.2000000000003,30,north-west,6.0,30.0,11.0,5.0,kathmandu
budhanilkantha,55000000,2806.45,13,east-north,2.5,4.0,4.0,10.0,kathmandu
nikhileshwor,24000000,1095.2,16,west,2.5,5.0,4.0,11.0,kathmandu
kapan,24000000,1129.425,12,west,2.5,6.0,5.0,9.0,kathmandu
ghattekulo,32500000,1095.2,18,east,3.5,6.0,3.0,21.0,kathmandu
kapan,33000000,1129.425,22,south,2.5,6.0,32.0,6.0,kathmandu
imadol,36000000,2395.75,20,east-north,2.5,5.0,2.0,11.0,lalitpur
mandikhatar,42500000,1369.0,20,south,2.5,4.0,5.0,13.0,kathmandu
kapan,37500000,1437.45,12,south,2.5,6.0,3.0,21.0,kathmandu
imadol,26000000,752.95,13,south,3.0,5.0,3.0,5.0,lalitpur
nakhudole,29000000,1369.0,20,west,2.5,3.0,2.0,11.0,lalitpur
syuchatar,25000000,1711.25,16,east,2.5,4.0,3.0,10.0,kathmandu
matatirtha,12000000,1026.75,12,east-north,1.5,2.0,2.0,3.0,kathmandu
sai baba chowk,25000000,1369.0,13,east,2.5,6.0,3.0,3.0,kathmandu
budhanilkantha,68000000,2738.0,20,south-west,3.0,5.0,6.0,16.0,kathmandu
 gongabu,90000000,4107.0,16,north-west,2.5,14.0,10.0,4.0,kathmandu
budhanilkantha,38500000,1437.45,13,east,3.0,6.0,5.0,9.0,kathmandu
bhangal ,18000000,1369.0,13,west,2.0,4.0,2.0,2.0,kathmandu
bhaisepati,24500000,1197.875,10,north,2.5,6.0,1.0,8.0,lalitpur
budhanilkantha,75000000,2395.75,14,east-south,2.5,5.0,5.0,13.0,kathmandu
sainbu,35000000,1608.575,13,south-west,2.0,4.0,2.0,16.0,lalitpur
imadol,32500000,1129.425,16,north-west,3.0,5.0,5.0,6.0,lalitpur
thecho,27500000,1813.925,12,south,3.5,7.0,5.0,17.0,lalitpur
kapan,19500000,1026.75,12,east,3.5,7.0,5.0,6.0,kathmandu
chunikhel,13300000,1026.75,12,south,1.0,2.0,1.0,10.0,kathmandu
budhanilkantha,105000000,4449.25,13,east,2.5,4.0,4.0,7.0,kathmandu
chandol,,25668.75,10,east,,,,5.0,kathmandu
ekatabasti,29500000,1369.0,13,east-north,2.5,4.0,4.0,6.0,kathmandu
samakhusi,52000000,3422.5,20,south,3.5,,,10.0,kathmandu
imadol,16500000,1026.75,13,south,1.0,2.0,1.0,11.0,lalitpur
budhanilkantha,28500000,1437.45,13,east-south,2.5,5.0,5.0,3.0,kathmandu
imadol,42500000,1369.0,20,east-south,2.5,4.0,4.0,5.0,lalitpur
bhaisepati,55000000,1711.25,12,south-west,2.5,4.0,5.0,5.0,lalitpur
dhapasi,25000000,1369.0,15,east,2.5,6.0,6.0,7.0,kathmandu
bistachhap,13500000,1369.0,13,south,2.5,8.0,4.0,21.0,lalitpur
satdobato,31000000,1129.425,13,west,2.5,4.0,4.0,26.0,lalitpur
lolang,13799999,1026.75,13,east,1.0,2.0,1.0,4.0,kathmandu
budhanilkantha,34500000,1095.2,13,east,2.5,6.0,3.0,21.0,kathmandu
bhaisepati,135000000,4449.25,16,south,2.5,7.0,5.0,21.0,lalitpur
ganesh chowk,32000000,1437.45,15,south-west,2.5,5.0,5.0,7.0,kathmandu
sukedhara,,2464.2000000000003,14,east-south,2.5,5.0,3.0,5.0,kathmandu
bhaisepati,25500000,1437.45,12,east-south,3.0,4.0,4.0,11.0,lalitpur
nakkhu,,1745.475,15,east-north,,,,,lalitpur
manamaiju,73500000,3114.475,13,east-south,3.5,4.0,3.0,11.0,kathmandu
 sitapaila,23000000,1026.75,16,south,2.5,5.0,3.0,4.0,kathmandu
kapan,,1437.45,15,south,2.5,5.0,5.0,4.0,kathmandu
chandol,,1129.425,22,west,3.5,8.0,4.0,21.0,kathmandu
katunje,20500000,1026.75,20,east-south,3.0,6.0,4.0,5.0,bhaktapur
nakhipot,29000000,1026.75,20,south,2.5,6.0,4.0,3.0,lalitpur
sitapaila,22500000,1060.9750000000001,18,north,2.5,4.0,3.0,3.0,kathmandu
teku,77500000,2772.225,10,east,3.5,7.0,4.0,22.0,kathmandu
kapan,26500000,1129.425,13,south,2.5,7.0,5.0,8.0,kathmandu
ichangu narayan,,1813.925,10,north-west,3.0,15.0,4.0,17.0,kathmandu
sunakothi,51500000,2429.975,20,south,2.5,4.0,4.0,7.0,lalitpur
mandikatar,26000000,1369.0,12,north-east,2.5,,,2.0,kathmandu
kamitar,17000000,1026.75,12,west,2.5,,,7.0,kathmandu
kharibot,30500000,1711.25,12,west,2.5,5.0,3.0,4.0,kathmandu
imadol,42500000,1403.225,20,east-north,2.5,5.0,3.0,8.0,lalitpur
hepali height,,1711.25,15,east-south,2.5,5.0,5.0,9.0,kathmandu
basundhara,26000000,1026.75,12,east,4.0,6.0,4.0,18.0,kathmandu
chardhara,16000000,1129.425,12,north,2.5,6.0,3.0,5.0,kathmandu
sanepa,58000000,1745.475,12,north,3.0,6.0,6.0,7.0,lalitpur
imadol,23500000,1095.2,16,east,2.5,6.0,4.0,7.0,lalitpur
pepsicola,26000000,1026.75,10,north,3.5,8.0,4.0,12.0,kathmandu
balaju,110000000,3490.95,12,east-north,5.0,10.0,6.0,5.0,kathmandu
nakkhu,39000000,1711.25,13,east,2.5,4.0,4.0,3.0,lalitpur
gwarko,27000000,1060.9750000000001,13,south,3.0,5.0,4.0,2.0,lalitpur
mandikhatar,22200000,1095.2,13,east,2.5,5.0,4.0,3.0,kathmandu
nakhipot,42500000,1437.45,16,east-south,3.5,7.0,5.0,22.0,lalitpur
 sano bhanrayang,37500000,1882.375,13,south-west,2.5,6.0,5.0,7.0,kathmandu
 banglamukhi,29000000,1095.2,16,east,2.5,7.0,5.0,7.0,kathmandu
balkhu,37000000,1095.2,20,east,2.5,4.0,4.0,26.0,kathmandu
kharibot,28800000,1403.225,12,south,2.5,,,7.0,kathmandu
imadol,29500000,1095.2,13,north,2.5,8.0,3.0,34.0,lalitpur
mandikhatar,45000000,1711.25,18,east,2.5,6.0,4.0,10.0,kathmandu
italitar,77500000,2772.225,20,east,3.0,5.0,5.0,6.0,kathmandu
dhapakhel,25000000,1026.75,16,north,2.0,6.0,3.0,9.0,lalitpur
 sitapaila,35000000,1060.9750000000001,20,south,2.5,6.0,3.0,3.0,kathmandu
imadol,59900000,2395.75,20,east,2.5,5.0,3.0,4.0,lalitpur
nakhipot,80000000,2395.75,20,west,3.0,8.0,6.0,13.0,lalitpur
katunje,13500000,1711.25,13,south,2.0,5.0,5.0,6.0,bhaktapur
thecho,85000000,2395.75,12,east,3.5,5.0,7.0,3.0,lalitpur
imadol,,1369.0,16,east,2.5,4.0,4.0,6.0,lalitpur
 thulo bharyang,28000000,1026.75,13,east,3.0,4.0,3.0,3.0,kathmandu
dhapakhel,40000000,1369.0,27,south-west,2.5,4.0,5.0,2.0,lalitpur
imadol,40000000,1437.45,13,south,2.5,6.0,3.0,12.0,lalitpur
sukedhara,27000000,1369.0,13,south,2.5,,,7.0,kathmandu
 sitapaila,50000000,2464.2000000000003,16,east-north,2.5,5.0,5.0,9.0,kathmandu
duwakot,32500000,1711.25,13,south-west,3.0,,,7.0,bhaktapur
 kimdol,61500000,1813.925,13,south-west,2.5,5.0,6.0,2.0,kathmandu
budhanilkantha,32500000,1369.0,14,east-south,2.5,6.0,5.0,22.0,kathmandu
imadol,29000000,1369.0,12,west,3.0,5.0,4.0,5.0,lalitpur
koteshwor,,,30,,2.5,5.0,4.0,8.0,kathmandu
bhangal ,40000000,1711.25,20,east,2.5,5.0,4.0,6.0,kathmandu
mahadevsthan,11500000,1026.75,13,west,1.5,5.0,4.0,11.0,kathmandu
hattigaunda,33000000,1779.7,13,east,2.5,4.0,4.0,11.0,kathmandu
nagarjun,38700000,1369.0,30,east-north,3.0,7.0,6.0,4.0,kathmandu
nakhipot,21500000,1283.4375,20,south,,5.0,,5.0,lalitpur
basundhara,150000000,2429.975,14,south,6.0,4.0,4.0,13.0,kathmandu
chandol,85000000,3182.925,20,east,2.5,6.0,6.0,11.0,kathmandu
gothatar,26800000,1095.2,10,east-south,3.5,6.0,4.0,11.0,kathmandu
handigaun,52500000,2464.2000000000003,15,south,2.5,7.0,5.0,3.0,kathmandu
bhaisepati,59000000,1711.25,12,west,2.5,4.0,4.0,11.0,lalitpur
jyotinagar,46500000,1745.475,13,east,2.5,4.0,3.0,12.0,kathmandu
sano bharayang,22500000,1026.75,13,north,2.5,4.0,4.0,3.0,kathmandu
kapan,16800000,1060.9750000000001,13,east-south,1.0,2.0,1.0,18.0,kathmandu
maitidevi,100000000,4791.5,13,south,3.5,8.0,6.0,23.0,kathmandu
bhaisepati,150000000,2738.0,12,south,2.0,5.0,6.0,9.0,lalitpur
shovahiti,25000000,1437.45,10,south,1.0,2.0,1.0,8.0,lalitpur
ichangu narayan,29000000,1745.475,13,south,,4.0,,,kathmandu
budhanilkantha,,1437.45,20,west,2.5,3.0,4.0,7.0,kathmandu
khumaltar,42500000,1437.45,20,east,2.5,6.0,4.0,8.0,lalitpur
bafal,28500000,1369.0,12,east,2.5,3.0,6.0,9.0,kathmandu
grande hospital,32799999,1403.225,10,south-west,2.5,6.0,5.0,3.0,kathmandu
narayanthan ,55000000,2464.2000000000003,13,east-north,2.5,4.0,5.0,21.0,kathmandu
sitapaila,26500000,1129.425,20,west,2.5,6.0,4.0,5.0,kathmandu
sanagaun,20400000,1026.75,10,south-west,2.5,4.0,3.0,6.0,lalitpur
dhunchepakha,70000000,5133.75,36,south,2.5,7.0,2.0,3.0,bhaktapur
imadol,35000000,1369.0,13,west,2.5,4.0,4.0,5.0,lalitpur
baluwatar,76000000,2053.5,10,south,3.5,8.0,10.0,5.0,kathmandu
thankot,13000000,1026.75,20,east,,,,18.0,kathmandu
budhanilkantha,46000000,2053.5,13,west,2.5,4.0,4.0,1.0,kathmandu
 swoyambhu,34000000,1369.0,13,north,2.5,5.0,3.0,6.0,kathmandu
 chandagiri,25500000,1369.0,13,east-north,2.5,4.0,4.0,4.0,kathmandu
golfutar,36500000,1369.0,20,south,2.5,,5.0,31.0,kathmandu
budhanilkantha,95000000,2053.5,12,west,2.5,5.0,7.0,6.0,kathmandu
 imadol,28500000,1060.9750000000001,13,east-south,2.0,5.0,3.0,2.0,lalitpur
gorkarneshwor,13000000,1026.75,13,east,1.0,2.0,1.0,16.0,kathmandu
gorkarneshwor,27000000,1369.0,11,south,4.5,8.0,4.0,9.0,kathmandu
banasthali,29500000,1711.25,14,west,2.5,6.0,6.0,6.0,kathmandu
bhangal ,19000000,752.95,10,west,3.0,6.0,4.0,2.0,kathmandu
gurjudhara,32500000,1369.0,13,south,2.5,5.0,4.0,16.0,kathmandu
hattiban,20500000,1095.2,13,east-south,2.5,5.0,4.0,7.0,lalitpur
banasthali,100000000,4107.0,13,north,2.5,5.0,6.0,11.0,kathmandu
imadol,39900000,1163.6499999999999,16,north-west,2.5,6.0,3.0,4.0,lalitpur
deuwa chowk,45000000,1471.675,13,south,2.5,5.0,4.0,2.0,kathmandu
 syuchatar,22000000,1369.0,14,north,2.5,5.0,2.0,11.0,kathmandu
jarankhu,25000000,1369.0,12,east-south,2.5,5.0,3.0,8.0,kathmandu
bafal,70000000,3148.7,13,east,2.5,3.0,4.0,21.0,kathmandu
chyasundole,,1026.75,12,north-west,3.0,6.0,3.0,5.0,kathmandu
dhapasi,39900000,1369.0,15,south,2.5,6.0,4.0,11.0,kathmandu
ranibari,35000000,1369.0,22,west,3.0,6.0,3.0,9.0,kathmandu
katunje,14000000,752.95,15,east,2.5,4.0,4.0,7.0,bhaktapur
thankot,13500000,787.175,11,north,2.5,4.0,3.0,5.0,kathmandu
 budhanikantha,45000000,2053.5,16,north,2.5,5.0,4.0,6.0,kathmandu
imadol,31000000,1095.2,13,east,3.5,5.0,3.0,16.0,lalitpur
mahadevsthan,98000000,1026.75,13,north,1.0,2.0,1.0,16.0,kathmandu
pasikot,30000000,1779.7,20,east,2.5,4.0,5.0,12.0,kathmandu
baluwatar,71500000,2053.5,11,east,3.5,8.0,7.0,7.0,kathmandu
imadol,49900000,1779.7,13,east-north,3.0,6.0,5.0,2.0,lalitpur
satdobato,70000000,3422.5,13,south,4.5,13.0,9.0,5.0,lalitpur
dhapasi,28000000,1437.45,13,east-south,2.5,,,13.0,kathmandu
bhaisepati,40000000,1437.45,20,east-south,2.5,6.0,4.0,1.0,lalitpur
pasikot,38000000,1745.475,14,south,2.5,5.0,3.0,5.0,kathmandu
imadol,27500000,1095.2,13,south,2.5,4.0,4.0,16.0,lalitpur
thapagaun,43000000,1437.45,12,east,2.5,3.0,3.0,4.0,kathmandu
bhaisepati,38000000,1779.7,18,east-north,2.5,5.0,5.0,8.0,lalitpur
dhapasi,58000000,3422.5,13,east,2.0,4.0,4.0,5.0,kathmandu
hattigaunda,32500000,1745.475,12,north,2.5,6.0,4.0,7.0,kathmandu
kapan,39000000,1095.2,12,east,3.5,6.0,3.0,5.0,kathmandu
imadol,14500000,1026.75,11,north,1.5,4.0,1.0,7.0,lalitpur
thaiba,29000000,1779.7,20,east-north,2.5,6.0,4.0,7.0,lalitpur
basundhara,37000000,1369.0,10,west,3.5,6.0,1.0,5.0,kathmandu
golfutar,26000000,1026.75,14,east,2.0,5.0,5.0,11.0,kathmandu
matatirtha,18000000,1369.0,13,east-north,1.0,3.0,2.0,5.0,kathmandu
banasthali,70000000,3764.75,20,east,2.5,4.0,5.0,3.0,kathmandu
imadol,27500000,1026.75,20,north-west,2.5,5.0,3.0,9.0,lalitpur
dhapakhel,,1711.25,12,west,2.5,6.0,4.0,3.0,lalitpur
chunikhel,13000000,1197.875,13,east,1.0,2.0,1.0,5.0,kathmandu
bansbari,51000000,1437.45,12,south,2.5,5.0,5.0,11.0,kathmandu
hattigaunda,44000000,1711.25,12,,2.5,6.0,,11.0,kathmandu
bhaisepati,64000000,2395.75,26,east,2.5,4.0,4.0,6.0,lalitpur
balkot,42500000,2053.5,10,south,3.5,4.0,4.0,3.0,bhaktapur
lazimpat,60000000,1779.7,15,west,2.5,6.0,4.0,9.0,kathmandu
kapan,13500000,1026.75,13,south,1.0,2.0,1.0,15.0,kathmandu
manabahadur marga,23000000,1095.2,12,north,2.5,3.0,4.0,11.0,kathmandu
bhaisepati,27500000,1369.0,13,west,2.5,3.0,4.0,5.0,lalitpur
khusibu,32500000,752.95,26,east,4.0,6.0,4.0,4.0,kathmandu
bafal,30000000,1369.0,14,west,2.5,6.0,4.0,19.0,kathmandu
tikathali,25500000,1095.2,13,east-north,3.0,6.0,6.0,8.0,lalitpur
dhapakhel,40000000,18954.0676,12,east,3.5,7.0,5.0,9.0,lalitpur
 budhanilkantha,105000000,7187.25,16,south,3.0,5.0,5.0,20.0,kathmandu
bhaisepati,35000000,1711.25,15,north,2.5,4.0,5.0,13.0,lalitpur
bagdol,29000000,1711.25,12,south,2.5,4.0,4.0,9.0,lalitpur
budhanilkantha,,2395.75,12,east-south,2.5,,,,kathmandu
khumaltar,39000000,1471.675,16,north,2.5,6.0,4.0,11.0,lalitpur
budhanilkantha,55000000,2566.875,15,south-west,3.5,7.0,8.0,7.0,kathmandu
 bafal,28500000,1026.75,12,west,2.5,5.0,3.0,3.0,kathmandu
imadol,26500000,1197.875,13,south,3.0,6.0,5.0,11.0,lalitpur
budhanilkantha,69000000,1711.25,20,north,3.5,8.0,,1.0,kathmandu
bhaisepati,46500000,1369.0,12,east-south,2.0,4.0,4.0,7.0,lalitpur
imadol,22000000,787.175,10,north,3.0,4.0,3.0,10.0,lalitpur
dhungeadda,16000000,1095.2,20,west,2.5,4.0,4.0,3.0,kathmandu
ghattekulo,37500000,1095.2,9,south-west,4.5,,,2.0,kathmandu
nakhipot,39000000,1369.0,10,east,2.5,6.0,5.0,26.0,lalitpur
nepaltar,19600000,1026.75,9,east,4.0,11.0,5.0,5.0,kathmandu
putalisadak,50000000,1711.25,15,west,4.0,4.0,4.0,2.0,kathmandu
thulobharyang,25000000,1060.9750000000001,14,west,2.5,4.0,3.0,22.0,kathmandu
jarankhu,65000000,5476.0,12,west,2.5,5.0,3.0,4.0,kathmandu
budhanilkantha,24500000,1129.425,13,west,2.5,3.0,3.0,5.0,kathmandu
mahadevsthan,12000000,1369.0,13,west,1.0,2.0,1.0,7.0,kathmandu
ganesh chowk,32000000,1369.0,15,south,2.5,4.0,4.0,4.0,kathmandu
narayanthan ,92500000,5818.25,17,south,3.5,7.0,5.0,5.0,kathmandu
sunakothi,23000000,787.175,20,east,2.0,3.0,2.0,11.0,lalitpur
bhaisepati,50000000,1369.0,12,west,2.5,5.0,6.0,12.0,lalitpur
swoyambhu,110000000,3080.25,18,north,2.5,11.0,9.0,25.0,kathmandu
budhanilkantha,39000000,2053.5,14,south-west,2.5,6.0,6.0,21.0,kathmandu
harisiddhi,27000000,1026.75,20,south,2.5,3.0,4.0,13.0,lalitpur
bhaisepati,28000000,1095.2,24,south,2.5,4.0,4.0,9.0,lalitpur
chyasal,22500000,1026.75,13,west,3.0,7.0,4.0,11.0,lalitpur
sitapaila,25000000,1026.75,13,west,2.5,4.0,3.0,7.0,kathmandu
budhanilkantha,32000000,1026.75,15,north-west,2.5,6.0,5.0,3.0,kathmandu
sanagaun,22000000,1060.9750000000001,16,south,2.5,4.0,5.0,11.0,lalitpur
sanepa,75000000,2395.75,15,north,3.0,6.0,4.0,2.0,lalitpur
thankot,30000000,1369.0,13,east,3.5,5.0,5.0,15.0,kathmandu
lazimpat,56000000,2053.5,10,east,2.5,5.0,4.0,19.0,kathmandu
new buspark,35000000,1026.75,13,west,5.0,17.0,12.0,5.0,kathmandu
kalopool,30000000,1437.45,4,south,1.0,2.0,2.0,11.0,kathmandu
gwarko,29500000,1095.2,13,south,2.5,5.0,4.0,8.0,lalitpur
satungal,,1369.0,12,east-south,1.0,2.0,1.0,11.0,kathmandu
bansbari,62000000,3490.95,15,east,2.5,5.0,5.0,3.0,kathmandu
hepali height,33500000,1369.0,13,east-north,2.5,4.0,5.0,3.0,kathmandu
imadol,22000000,1026.75,13,west,2.5,4.0,3.0,4.0,lalitpur
 sitapaila,37500000,1711.25,16,east-south,2.5,4.0,4.0,8.0,kathmandu
hattigaunda,,5133.75,20,south-west,2.5,5.0,4.0,2.0,kathmandu
ekatabasti,33000000,1813.925,13,south,2.5,3.0,3.0,6.0,kathmandu
makalbari,,2738.0,16,east,1.0,2.0,1.0,11.0,kathmandu
imadol,26500000,1095.2,11,north-west,2.5,4.0,4.0,5.0,lalitpur
hepali height,27000000,1369.0,12,east,2.5,5.0,,6.0,kathmandu
hattigaunda,23000000,1026.75,13,east,2.5,4.0,4.0,4.0,kathmandu
kapan,,1403.225,13,east,2.5,6.0,5.0,6.0,kathmandu
imadol,32500000,1129.425,13,south,2.5,5.0,4.0,7.0,lalitpur
dhapasi,19500000,1026.75,12,east,2.5,5.0,3.0,10.0,kathmandu
sanagaun,,1026.75,10,west,2.5,5.0,4.0,5.0,lalitpur
balkumari,42500000,1437.45,36,east-north,4.0,16.0,4.0,21.0,lalitpur
kusunti,,1437.45,12,west,2.5,4.0,4.0,13.0,lalitpur
budhanilkantha,45000000,3080.25,18,north,2.5,5.0,4.0,21.0,kathmandu
bhaisepati,,2053.5,18,south,2.5,4.0,5.0,5.0,lalitpur
gothatar,,1403.225,12,east-north,3.0,6.0,4.0,3.0,kathmandu
bhairabchaur,25000000,1369.0,12,,2.5,4.0,3.0,13.0,kathmandu
baluwatar,68000000,2806.45,14,east,2.5,6.0,3.0,31.0,kathmandu
hattiban,26000000,2087.725,12,south,2.5,8.0,3.0,3.0,lalitpur
sukedhara,45000000,2121.9500000000003,12,east,2.5,,,3.0,kathmandu
budhanilkantha,62500000,2121.9500000000003,15,east-north,2.5,6.0,6.0,7.0,kathmandu
balkumari,33000000,787.175,25,north,4.5,5.0,3.0,23.0,lalitpur
chhauni,35000000,1095.2,13,south,2.5,5.0,3.0,7.0,kathmandu
grande villa,19000000,1026.75,12,north,2.5,4.0,4.0,5.0,kathmandu
maharajgunj,60000000,2395.75,12,west,2.5,5.0,6.0,13.0,kathmandu
budhanilkantha,,2738.0,12,south,2.5,4.0,4.0,12.0,kathmandu
goldhunga,29900000,1026.75,10,west,3.5,8.0,4.0,3.0,kathmandu
sitapaila,15000000,752.95,13,south,3.0,,3.0,16.0,kathmandu
gokarneswhor,35000000,1540.125,12,east-south,3.0,11.0,5.0,3.0,kathmandu
phutung,26000000,1437.45,18,west,3.0,5.0,3.0,7.0,kathmandu
bhangal ,65000000,5202.2,24,west,3.0,6.0,6.0,13.0,kathmandu
sitapaila,67400000,3490.95,20,north-west,2.0,4.0,3.0,6.0,kathmandu
sampang chowk,23000000,787.175,13,south,2.5,5.0,5.0,5.0,lalitpur
hattigaunda,37500000,2053.5,14,east-north,2.5,7.0,5.0,6.0,kathmandu
balkhu,22300000,1026.75,16,north,2.5,3.0,3.0,5.0,kathmandu
golfutar,35000000,1369.0,14,east,2.5,5.0,5.0,5.0,kathmandu
nakhipot,27500000,1369.0,14,west,2.5,4.0,4.0,8.0,lalitpur
jarankhu,78000000,1060.9750000000001,8,west,1.0,,,21.0,kathmandu
thankot,14500000,1026.75,10,east-north,1.0,2.0,,7.0,kathmandu
kalimati,22500000,1026.75,20,west,2.0,4.0,4.0,2.0,kathmandu
bhaisepati,,1437.45,20,east-south,2.5,6.0,4.0,3.0,lalitpur
ganesh chowk,22500000,1369.0,12,east,2.5,,,3.0,kathmandu
sunakothi,37500000,1095.2,20,east-south,2.5,4.0,4.0,11.0,lalitpur
mandikatar,25000000,1369.0,12,south,2.5,6.0,5.0,3.0,kathmandu
gyaneshwor,35000000,2053.5,15,south,3.5,4.0,4.0,8.0,kathmandu
nakkhu,,2395.75,13,north,2.5,4.0,5.0,13.0,lalitpur
imadol,19800000,1060.9750000000001,13,east,2.5,5.0,4.0,7.0,lalitpur
hattiban,46500000,1437.45,20,south-west,2.5,4.0,4.0,9.0,lalitpur
sanobharyang,45000000,1711.25,20,north,2.5,4.0,5.0,3.0,kathmandu
golfutar,34500000,1369.0,13,south,2.5,6.0,6.0,5.0,kathmandu
nakhipot,23500000,1060.9750000000001,15,east,2.5,4.0,4.0,27.0,lalitpur
sanepa,77500000,3080.25,20,south-west,2.5,5.0,5.0,3.0,lalitpur
sanagaun,17000000,1026.75,13,west,2.0,4.0,2.0,4.0,lalitpur
imadol,42500000,1129.425,20,south,2.5,5.0,,17.0,lalitpur
dhapakhel,30000000,1369.0,20,south-west,2.5,6.0,4.0,2.0,lalitpur
imadol,27500000,1095.2,13,east,2.5,4.0,4.0,21.0,lalitpur
khumaltar,58000000,1711.25,14,north-west,3.5,6.0,6.0,3.0,lalitpur
bhutkhel ,18000000,1026.75,10,south,2.5,5.0,2.0,25.0,kathmandu
budhanilkantha,115000000,6160.5,13,south-west,2.5,5.0,4.0,9.0,kathmandu
yetkha,25000000,1197.875,8,east,6.5,8.0,5.0,2.0,kathmandu
mandikatar,65000000,2738.0,32,west,3.5,5.0,3.0,5.0,kathmandu
kusunti,23500000,1060.9750000000001,15,north-west,2.5,4.0,4.0,4.0,lalitpur
dhapasi,32000000,1711.25,13,east,2.5,3.0,3.0,5.0,kathmandu
tokha,45000000,1779.7,12,east-north,2.5,5.0,3.0,4.0,kathmandu
balkhu,42500000,2053.5,15,south-west,3.0,8.0,3.0,3.0,kathmandu
bansbari,62500000,3148.7,13,south,2.0,4.0,3.0,5.0,kathmandu
bhaisepati,45000000,1437.45,13,east-south,2.5,5.0,4.0,3.0,lalitpur
lubhu,17500000,855.625,13,south,2.5,4.0,4.0,11.0,lalitpur
megha city,29900000,1095.2,13,east-south,3.5,5.0,5.0,6.0,kathmandu
imadol,26000000,1060.9750000000001,13,north,2.0,4.0,5.0,12.0,lalitpur
budhanilkantha,46500000,1711.25,16,south,2.5,5.0,4.0,10.0,kathmandu
imadol,21500000,1060.9750000000001,13,east,2.5,5.0,4.0,6.0,lalitpur
 swoyambhu,25000000,924.075,12,north,2.5,6.0,4.0,5.0,kathmandu
lubhu,17000000,752.95,13,east-north,2.5,5.0,2.0,5.0,lalitpur
kusunti,40000000,1437.45,11,west,2.5,4.0,4.0,23.0,lalitpur
tokha,26500000,1026.75,13,west,2.5,6.0,3.0,7.0,kathmandu
bhaisepati,35000000,1711.25,10,east,3.5,8.0,4.0,23.0,lalitpur
chandragiri,17000000,1129.425,20,east,2.0,3.0,3.0,3.0,kathmandu
